group,participant_id,correct,rt_raw,rt_adj,speaker_variety,sentence_type,sentence,familiar_with_fall,learner,two_langs,eq_score,exp_time,lextale_avg,lextale_tra
1,55b8d0bffdf99b0f2859fe73,1,1.7377,0.5377000000000001,mexican,declarative-broad-focus,La maestra vive en Paris,no,13 or older,"no, only English or Spanish",65,830.7892,40,-12
1,55b8d0bffdf99b0f2859fe73,1,1.3872,0.33719999999999994,puertorican,declarative-broad-focus,Ana lleva el abrigo,no,13 or older,"no, only English or Spanish",65,830.7892,40,-12
1,55b8d0bffdf99b0f2859fe73,1,1.7211,0.2811000000000001,castilian,interrogative-total-yn,Marta abre el regalo,no,13 or older,"no, only English or Spanish",65,830.7892,40,-12
1,55b8d0bffdf99b0f2859fe73,0,1.3375,0.2974999999999999,puertorican,interrogative-total-yn,Ana lleva el abrigo,no,13 or older,"no, only English or Spanish",65,830.7892,40,-12
1,55b8d0bffdf99b0f2859fe73,0,1.6374,0.4174,cuban,interrogative-total-yn,Manuela vende el carro,no,13 or older,"no, only English or Spanish",65,830.7892,40,-12
1,55b8d0bffdf99b0f2859fe73,1,1.3537,0.2336999999999998,mexican,declarative-broad-focus,Marta abre el regalo,no,13 or older,"no, only English or Spanish",65,830.7892,40,-12
1,55b8d0bffdf99b0f2859fe73,1,1.5548,0.1048,castilian,interrogative-total-yn,La nina lava el plato,no,13 or older,"no, only English or Spanish",65,830.7892,40,-12
1,55b8d0bffdf99b0f2859fe73,0,1.4039,0.41389999999999993,puertorican,interrogative-total-yn,David leia el libro,no,13 or older,"no, only English or Spanish",65,830.7892,40,-12
1,55b8d0bffdf99b0f2859fe73,1,1.5711,0.1311,castilian,interrogative-total-yn,Emilio ama la marcha,no,13 or older,"no, only English or Spanish",65,830.7892,40,-12
1,55b8d0bffdf99b0f2859fe73,0,1.5709,0.41090000000000004,puertorican,interrogative-total-yn,Manuela vende el carro,no,13 or older,"no, only English or Spanish",65,830.7892,40,-12
1,55b8d0bffdf99b0f2859fe73,1,1.5701,0.08010000000000006,castilian,interrogative-total-yn,Manuela vende el carro,no,13 or older,"no, only English or Spanish",65,830.7892,40,-12
1,55b8d0bffdf99b0f2859fe73,1,1.6708,0.27080000000000015,castilian,declarative-broad-focus,Emilio ama la marcha,no,13 or older,"no, only English or Spanish",65,830.7892,40,-12
1,55b8d0bffdf99b0f2859fe73,1,1.6041,0.3941000000000001,puertorican,declarative-broad-focus,La maestra vive en Paris,no,13 or older,"no, only English or Spanish",65,830.7892,40,-12
1,55b8d0bffdf99b0f2859fe73,1,1.5036,0.18359999999999999,cuban,declarative-broad-focus,El bebe comia muy bien,no,13 or older,"no, only English or Spanish",65,830.7892,40,-12
1,55b8d0bffdf99b0f2859fe73,1,1.3372,0.21719999999999984,mexican,interrogative-total-yn,El hombre mira la luna,no,13 or older,"no, only English or Spanish",65,830.7892,40,-12
1,55b8d0bffdf99b0f2859fe73,1,1.805,0.22499999999999987,castilian,interrogative-total-yn,Mariano habla del tiempo,no,13 or older,"no, only English or Spanish",65,830.7892,40,-12
1,55b8d0bffdf99b0f2859fe73,1,1.5207,0.19069999999999987,cuban,declarative-broad-focus,Marta abre el regalo,no,13 or older,"no, only English or Spanish",65,830.7892,40,-12
1,55b8d0bffdf99b0f2859fe73,1,1.3372,0.33719999999999994,puertorican,interrogative-total-yn,Maria bebe el vino,no,13 or older,"no, only English or Spanish",65,830.7892,40,-12
1,55b8d0bffdf99b0f2859fe73,1,1.7874,0.2774000000000001,castilian,declarative-broad-focus,Mi novio viene del lago,no,13 or older,"no, only English or Spanish",65,830.7892,40,-12
1,55b8d0bffdf99b0f2859fe73,1,1.7209,0.5709000000000002,mexican,interrogative-total-yn,Ana lleva el abrigo,no,13 or older,"no, only English or Spanish",65,830.7892,40,-12
1,55b8d0bffdf99b0f2859fe73,1,1.7374,0.5974000000000002,puertorican,declarative-broad-focus,El nino oye el rio,no,13 or older,"no, only English or Spanish",65,830.7892,40,-12
1,55b8d0bffdf99b0f2859fe73,0,1.9716,0.6616,puertorican,interrogative-total-yn,La maestra vive en Paris,no,13 or older,"no, only English or Spanish",65,830.7892,40,-12
1,55b8d0bffdf99b0f2859fe73,1,1.7036,0.41359999999999997,mexican,interrogative-total-yn,Mi novio viene del lago,no,13 or older,"no, only English or Spanish",65,830.7892,40,-12
1,55b8d0bffdf99b0f2859fe73,0,1.7551,0.44510000000000005,castilian,interrogative-total-yn,Maria bebe el vino,no,13 or older,"no, only English or Spanish",65,830.7892,40,-12
1,55b8d0bffdf99b0f2859fe73,0,1.3861,0.2561000000000002,cuban,interrogative-total-yn,Ana lleva el abrigo,no,13 or older,"no, only English or Spanish",65,830.7892,40,-12
1,55b8d0bffdf99b0f2859fe73,1,1.5199,0.15989999999999993,cuban,interrogative-total-yn,Mi novio viene del lago,no,13 or older,"no, only English or Spanish",65,830.7892,40,-12
1,55b8d0bffdf99b0f2859fe73,1,1.6533,0.18330000000000002,cuban,declarative-broad-focus,Mi tia odia la lluvia,no,13 or older,"no, only English or Spanish",65,830.7892,40,-12
1,55eb4774748092000baa97ee,1,2.534,1.0939999999999999,castilian,interrogative-total-yn,Emilio ama la marcha,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,1,2.2389,0.9989000000000001,puertorican,declarative-broad-focus,Emilio ama la marcha,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,1,2.3068,1.0868,mexican,declarative-broad-focus,Mariano habla del tiempo,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,0,2.6176,1.3075999999999999,cuban,interrogative-total-yn,Daniel iba a Bolivia,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,1,2.0479,0.5878999999999999,castilian,interrogative-total-yn,Mi tia odia la lluvia,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,1,2.0466,0.8966000000000003,mexican,interrogative-total-yn,Marta abre el regalo,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,1,2.265,1.0450000000000002,mexican,declarative-broad-focus,El hombre mira la luna,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,1,1.8539,0.7139000000000002,puertorican,declarative-broad-focus,David leia el libro,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,0,3.0851,1.9751,cuban,interrogative-total-yn,El hombre mira la luna,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,1,2.5218,1.0917999999999999,castilian,interrogative-total-yn,David leia el libro,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,1,2.0483,0.8582999999999998,mexican,interrogative-total-yn,Mi tia odia la lluvia,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,1,2.4113,1.0513000000000001,mexican,interrogative-total-yn,Mariano habla del tiempo,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,1,1.7622,0.7622,puertorican,interrogative-total-yn,Maria bebe el vino,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,1,2.4831,1.0131,castilian,declarative-broad-focus,La nina lava el plato,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,1,2.2158,1.0258000000000003,mexican,declarative-broad-focus,El bebe comia muy bien,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,1,2.3404,1.1103999999999998,mexican,interrogative-total-yn,Emilio ama la marcha,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,1,2.2494,0.9994000000000001,cuban,declarative-broad-focus,Maria bebe el vino,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,1,2.5053,1.0253,castilian,declarative-broad-focus,David leia el libro,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,1,2.3553,0.7753000000000001,cuban,declarative-broad-focus,Daniel iba a Bolivia,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,1,2.0165,0.8265000000000002,puertorican,declarative-broad-focus,El bebe comia muy bien,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,1,2.0677,0.6677,cuban,declarative-broad-focus,Mi novio viene del lago,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,1,1.7934,0.36340000000000017,mexican,interrogative-total-yn,La maestra vive en Paris,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,1,2.0552,0.44520000000000004,castilian,declarative-broad-focus,Mariano habla del tiempo,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,1,1.9316,0.4716,cuban,declarative-broad-focus,Mariano habla del tiempo,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,0,1.7495,0.16949999999999998,castilian,interrogative-total-yn,Mariano habla del tiempo,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,0,1.6349,0.6449,puertorican,interrogative-total-yn,David leia el libro,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,0,2.2733,1.0533,cuban,interrogative-total-yn,Mi tia odia la lluvia,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,1,2.3492,1.0492000000000001,castilian,declarative-broad-focus,Mi tia odia la lluvia,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,1,1.7521,0.5121,cuban,declarative-broad-focus,Ana lleva el abrigo,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,1,2.0721,0.9120999999999999,puertorican,interrogative-total-yn,Manuela vende el carro,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,1,1.6833,0.4433,puertorican,declarative-broad-focus,Manuela vende el carro,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,0,1.5351,0.31509999999999994,cuban,interrogative-total-yn,Manuela vende el carro,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,1,1.9158,0.5557999999999998,castilian,declarative-broad-focus,Maria bebe el vino,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,0,1.8843,0.43430000000000013,castilian,interrogative-total-yn,La nina lava el plato,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,0,1.7509,0.3908999999999998,cuban,interrogative-total-yn,Mi novio viene del lago,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,0,1.8509,0.6009,cuban,interrogative-total-yn,Marta abre el regalo,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,0,1.9287,0.8887,puertorican,interrogative-total-yn,Ana lleva el abrigo,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,1,2.755,1.555,mexican,declarative-broad-focus,La maestra vive en Paris,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,1,2.1061,1.0461,cuban,interrogative-total-yn,El nino oye el rio,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,1,1.6415,0.5015000000000001,mexican,declarative-broad-focus,Mi tia odia la lluvia,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,1,2.5437,1.2336999999999998,puertorican,interrogative-total-yn,La maestra vive en Paris,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,1,2.0344,0.7244000000000002,castilian,interrogative-total-yn,Maria bebe el vino,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,1,1.8478,0.3378000000000001,castilian,interrogative-total-yn,Mi madre come la fruta,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,1,2.1157,1.0156999999999998,mexican,declarative-broad-focus,David leia el libro,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,1,1.4341,0.29410000000000003,puertorican,declarative-broad-focus,El nino oye el rio,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,1,1.8185,0.6785000000000001,mexican,declarative-broad-focus,Mi novio viene del lago,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,1,1.8191,0.6891,puertorican,declarative-broad-focus,Maria bebe el vino,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,0,2.6356,1.4756000000000002,puertorican,interrogative-total-yn,La nina lava el plato,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,0,1.8503,0.7103000000000002,puertorican,interrogative-total-yn,Daniel iba a Bolivia,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,1,1.716,0.516,puertorican,declarative-broad-focus,Daniel iba a Bolivia,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,1,1.7949,0.40490000000000004,cuban,declarative-broad-focus,Manuela vende el carro,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,1,2.0273,0.5872999999999999,castilian,interrogative-total-yn,Marta abre el regalo,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,0,2.8625,1.7325,cuban,declarative-broad-focus,El hombre mira la luna,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,1,1.8155,0.7254999999999998,mexican,declarative-broad-focus,Ana lleva el abrigo,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,0,1.7322,0.48219999999999996,puertorican,interrogative-total-yn,Mi madre come la fruta,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,0,2.2759,1.0759,puertorican,interrogative-total-yn,Emilio ama la marcha,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,1,1.7049,0.3749,cuban,declarative-broad-focus,Marta abre el regalo,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,1,1.8086,0.6686000000000001,puertorican,declarative-broad-focus,La nina lava el plato,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,1,1.6163,0.4863000000000002,cuban,interrogative-total-yn,Ana lleva el abrigo,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,1,2.4707,1.2807,puertorican,declarative-broad-focus,El hombre mira la luna,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,1,1.5801,0.46009999999999995,mexican,interrogative-total-yn,El hombre mira la luna,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,0,2.3051,0.8651,cuban,interrogative-total-yn,Mariano habla del tiempo,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,1,2.3054,0.9054000000000002,castilian,declarative-broad-focus,Marta abre el regalo,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,1,2.1146,0.6245999999999998,castilian,interrogative-total-yn,Manuela vende el carro,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,0,1.7343,0.46429999999999993,cuban,interrogative-total-yn,Mi madre come la fruta,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,1,2.4009,0.9309000000000001,cuban,declarative-broad-focus,Mi tia odia la lluvia,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
1,55eb4774748092000baa97ee,1,1.8366,0.6866000000000001,mexican,interrogative-total-yn,Ana lleva el abrigo,click here to respond,younger than 13,"no, only English or Spanish",49,1008.4518,49.16666666666667,-1
