group,participant_id,correct,rt_raw,rt_adj,speaker_variety,sentence_type,sentence,familiar_with_fall,learner,two_langs,eq_score,exp_time,lextale_avg,lextale_tra,target,item,lextale_std,eq_std,rt
0,66e058f3dbbb9886a801d3ed,1,2.8165,1.6865,puertorican,interrogative-total-yn,El nino oye el rio,no,younger than 13,"no, only English or Spanish",33,1345.3047,45.83333333333333,-5,1,puertoricaninterrogative-total-ynEl nino oye el rio,-0.6918936651152363,-0.7349288076033568,2.6828
0,66e058f3dbbb9886a801d3ed,1,1.8176,0.7076,cuban,interrogative-total-yn,El hombre mira la luna,no,younger than 13,"no, only English or Spanish",33,1345.3047,45.83333333333333,-5,1,cubaninterrogative-total-ynEl hombre mira la luna,-0.6918936651152363,-0.7349288076033568,1.7039000000000002
0,66e058f3dbbb9886a801d3ed,1,2.4165,1.1965000000000001,cuban,interrogative-total-yn,Mi tia odia la lluvia,no,younger than 13,"no, only English or Spanish",33,1345.3047,45.83333333333333,-5,1,cubaninterrogative-total-ynMi tia odia la lluvia,-0.6918936651152363,-0.7349288076033568,2.1928
0,66e2de50b2eb63d466d153af,1,2.8504,1.8104,puertorican,interrogative-total-yn,Ana lleva el abrigo,no,13 or older,"no, only English or Spanish",43,748.0924,52.5,3,1,puertoricaninterrogative-total-ynAna lleva el abrigo,0.2851847675276393,0.07984814095912274,2.8066999999999998
0,66e2de50b2eb63d466d153af,1,2.6883,1.5283,puertorican,interrogative-total-yn,Manuela vende el carro,no,13 or older,"no, only English or Spanish",43,748.0924,52.5,3,1,puertoricaninterrogative-total-ynManuela vende el carro,0.2851847675276393,0.07984814095912274,2.5246
0,66e2de50b2eb63d466d153af,1,3.2619,1.9018999999999997,cuban,interrogative-total-yn,Mi novio viene del lago,no,13 or older,"no, only English or Spanish",43,748.0924,52.5,3,1,cubaninterrogative-total-ynMi novio viene del lago,0.2851847675276393,0.07984814095912274,2.8981999999999997
0,66e2de50b2eb63d466d153af,1,1.5432,0.4132,cuban,interrogative-total-yn,Ana lleva el abrigo,no,13 or older,"no, only English or Spanish",43,748.0924,52.5,3,1,cubaninterrogative-total-ynAna lleva el abrigo,0.2851847675276393,0.07984814095912274,1.4095000000000002
0,66e2de50b2eb63d466d153af,1,1.5568,0.3368,puertorican,interrogative-total-yn,El hombre mira la luna,no,13 or older,"no, only English or Spanish",43,748.0924,52.5,3,1,puertoricaninterrogative-total-ynEl hombre mira la luna,0.2851847675276393,0.07984814095912274,1.3331000000000002
0,66e2de50b2eb63d466d153af,1,1.9055,0.4655,cuban,interrogative-total-yn,Mariano habla del tiempo,no,13 or older,"no, only English or Spanish",43,748.0924,52.5,3,1,cubaninterrogative-total-ynMariano habla del tiempo,0.2851847675276393,0.07984814095912274,1.4618
0,66e2de50b2eb63d466d153af,1,1.9886,0.7886,puertorican,interrogative-total-yn,Emilio ama la marcha,no,13 or older,"no, only English or Spanish",43,748.0924,52.5,3,1,puertoricaninterrogative-total-ynEmilio ama la marcha,0.2851847675276393,0.07984814095912274,1.7849000000000002
0,66e2de50b2eb63d466d153af,1,2.0667,0.8467,cuban,interrogative-total-yn,Mi tia odia la lluvia,no,13 or older,"no, only English or Spanish",43,748.0924,52.5,3,1,cubaninterrogative-total-ynMi tia odia la lluvia,0.2851847675276393,0.07984814095912274,1.8430000000000002
0,66e2de50b2eb63d466d153af,1,1.8659,0.7359,puertorican,interrogative-total-yn,El nino oye el rio,no,13 or older,"no, only English or Spanish",43,748.0924,52.5,3,1,puertoricaninterrogative-total-ynEl nino oye el rio,0.2851847675276393,0.07984814095912274,1.7322
0,66eb24d93cf3e118289817f2,1,1.6019,0.5619000000000001,puertorican,interrogative-total-yn,Ana lleva el abrigo,no,younger than 13,"no, only English or Spanish",52,823.3377,50,0,1,puertoricaninterrogative-total-ynAna lleva el abrigo,-0.08121964471343905,0.8131473946653544,1.5582
0,66eb24d93cf3e118289817f2,1,1.5726,0.3526,puertorican,interrogative-total-yn,El hombre mira la luna,no,younger than 13,"no, only English or Spanish",52,823.3377,50,0,1,puertoricaninterrogative-total-ynEl hombre mira la luna,-0.08121964471343905,0.8131473946653544,1.3489000000000002
0,66eb24d93cf3e118289817f2,1,1.9698,0.8098000000000001,puertorican,interrogative-total-yn,Manuela vende el carro,no,younger than 13,"no, only English or Spanish",52,823.3377,50,0,1,puertoricaninterrogative-total-ynManuela vende el carro,-0.08121964471343905,0.8131473946653544,1.8061
0,66eb24d93cf3e118289817f2,1,1.7549,0.6448999999999998,cuban,interrogative-total-yn,El hombre mira la luna,no,younger than 13,"no, only English or Spanish",52,823.3377,50,0,1,cubaninterrogative-total-ynEl hombre mira la luna,-0.08121964471343905,0.8131473946653544,1.6411999999999998
0,66eb24d93cf3e118289817f2,1,1.2505,0.25049999999999994,puertorican,interrogative-total-yn,Maria bebe el vino,no,younger than 13,"no, only English or Spanish",52,823.3377,50,0,1,puertoricaninterrogative-total-ynMaria bebe el vino,-0.08121964471343905,0.8131473946653544,1.2468000000000001
0,66eb24d93cf3e118289817f2,1,1.6004,0.47040000000000015,cuban,interrogative-total-yn,Ana lleva el abrigo,no,younger than 13,"no, only English or Spanish",52,823.3377,50,0,1,cubaninterrogative-total-ynAna lleva el abrigo,-0.08121964471343905,0.8131473946653544,1.4667000000000001
0,66eb24d93cf3e118289817f2,1,1.8334,0.39339999999999997,cuban,interrogative-total-yn,Mariano habla del tiempo,no,younger than 13,"no, only English or Spanish",52,823.3377,50,0,1,cubaninterrogative-total-ynMariano habla del tiempo,-0.08121964471343905,0.8131473946653544,1.3897000000000002
0,66eb24d93cf3e118289817f2,1,1.7498,0.43979999999999997,cuban,interrogative-total-yn,Daniel iba a Bolivia,no,younger than 13,"no, only English or Spanish",52,823.3377,50,0,1,cubaninterrogative-total-ynDaniel iba a Bolivia,-0.08121964471343905,0.8131473946653544,1.4361
0,66eb24d93cf3e118289817f2,1,1.9423,0.6722999999999999,cuban,interrogative-total-yn,Mi madre come la fruta,no,younger than 13,"no, only English or Spanish",52,823.3377,50,0,1,cubaninterrogative-total-ynMi madre come la fruta,-0.08121964471343905,0.8131473946653544,1.6685999999999999
0,66eb24d93cf3e118289817f2,1,1.5082,0.5182,puertorican,interrogative-total-yn,David leia el libro,no,younger than 13,"no, only English or Spanish",52,823.3377,50,0,1,puertoricaninterrogative-total-ynDavid leia el libro,-0.08121964471343905,0.8131473946653544,1.5145000000000002
0,66eb24d93cf3e118289817f2,1,1.9656,0.7456,cuban,interrogative-total-yn,Mi tia odia la lluvia,no,younger than 13,"no, only English or Spanish",52,823.3377,50,0,1,cubaninterrogative-total-ynMi tia odia la lluvia,-0.08121964471343905,0.8131473946653544,1.7419
0,66eb24d93cf3e118289817f2,1,1.929,0.869,cuban,interrogative-total-yn,El nino oye el rio,no,younger than 13,"no, only English or Spanish",52,823.3377,50,0,1,cubaninterrogative-total-ynEl nino oye el rio,-0.08121964471343905,0.8131473946653544,1.8653000000000002
0,66eb24d93cf3e118289817f2,1,1.7112,0.5712000000000002,puertorican,interrogative-total-yn,Daniel iba a Bolivia,no,younger than 13,"no, only English or Spanish",52,823.3377,50,0,1,puertoricaninterrogative-total-ynDaniel iba a Bolivia,-0.08121964471343905,0.8131473946653544,1.5675000000000001
0,66eb24d93cf3e118289817f2,1,1.8003,0.4402999999999999,cuban,interrogative-total-yn,Mi novio viene del lago,no,younger than 13,"no, only English or Spanish",52,823.3377,50,0,1,cubaninterrogative-total-ynMi novio viene del lago,-0.08121964471343905,0.8131473946653544,1.4366
0,66f0a1d13629250f84bc2598,1,1.6874,0.6474,puertorican,interrogative-total-yn,Ana lleva el abrigo,no,13 or older,"no, only English or Spanish",24,588.2815,52.5,3,1,puertoricaninterrogative-total-ynAna lleva el abrigo,0.2851847675276393,-1.4682280613095884,1.6437000000000002
0,66f0a1d13629250f84bc2598,1,1.8162,0.6562000000000001,puertorican,interrogative-total-yn,Manuela vende el carro,no,13 or older,"no, only English or Spanish",24,588.2815,52.5,3,1,puertoricaninterrogative-total-ynManuela vende el carro,0.2851847675276393,-1.4682280613095884,1.6525
0,66f0a1d13629250f84bc2598,1,1.8346,0.7245999999999999,cuban,interrogative-total-yn,El hombre mira la luna,no,13 or older,"no, only English or Spanish",24,588.2815,52.5,3,1,cubaninterrogative-total-ynEl hombre mira la luna,0.2851847675276393,-1.4682280613095884,1.7209
0,66f0a1d13629250f84bc2598,1,1.5012,0.30120000000000013,puertorican,interrogative-total-yn,Emilio ama la marcha,no,13 or older,"no, only English or Spanish",24,588.2815,52.5,3,1,puertoricaninterrogative-total-ynEmilio ama la marcha,0.2851847675276393,-1.4682280613095884,1.2975
0,66f0a1d13629250f84bc2598,1,1.4381,0.12809999999999988,cuban,interrogative-total-yn,Daniel iba a Bolivia,no,13 or older,"no, only English or Spanish",24,588.2815,52.5,3,1,cubaninterrogative-total-ynDaniel iba a Bolivia,0.2851847675276393,-1.4682280613095884,1.1243999999999998
0,66f0a1d13629250f84bc2598,1,1.3982,0.17820000000000014,cuban,interrogative-total-yn,Mi tia odia la lluvia,no,13 or older,"no, only English or Spanish",24,588.2815,52.5,3,1,cubaninterrogative-total-ynMi tia odia la lluvia,0.2851847675276393,-1.4682280613095884,1.1745000000000003
0,66f6e3a582de0614bd19b481,1,2.1175,0.9775000000000003,puertorican,interrogative-total-yn,Daniel iba a Bolivia,no,13 or older,"no, only English or Spanish",50,1082.652,47.5,-3,1,puertoricaninterrogative-total-ynDaniel iba a Bolivia,-0.4476240569545174,0.6501920049528584,1.9738000000000004
0,66f6e3a582de0614bd19b481,1,2.5711,1.3711,puertorican,interrogative-total-yn,Emilio ama la marcha,no,13 or older,"no, only English or Spanish",50,1082.652,47.5,-3,1,puertoricaninterrogative-total-ynEmilio ama la marcha,-0.4476240569545174,0.6501920049528584,2.3674
0,66f6e3a582de0614bd19b481,1,3.4326,2.3726,cuban,interrogative-total-yn,El nino oye el rio,no,13 or older,"no, only English or Spanish",50,1082.652,47.5,-3,1,cubaninterrogative-total-ynEl nino oye el rio,-0.4476240569545174,0.6501920049528584,3.3688999999999996
0,66f6e3a582de0614bd19b481,1,2.4984,1.3384000000000003,puertorican,interrogative-total-yn,La nina lava el plato,no,13 or older,"no, only English or Spanish",50,1082.652,47.5,-3,1,puertoricaninterrogative-total-ynLa nina lava el plato,-0.4476240569545174,0.6501920049528584,2.3347
0,66f6e3a582de0614bd19b481,1,2.3673,1.2573,cuban,interrogative-total-yn,El hombre mira la luna,no,13 or older,"no, only English or Spanish",50,1082.652,47.5,-3,1,cubaninterrogative-total-ynEl hombre mira la luna,-0.4476240569545174,0.6501920049528584,2.2536
0,66f6e3a582de0614bd19b481,1,1.7339,0.6039000000000001,cuban,interrogative-total-yn,Ana lleva el abrigo,no,13 or older,"no, only English or Spanish",50,1082.652,47.5,-3,1,cubaninterrogative-total-ynAna lleva el abrigo,-0.4476240569545174,0.6501920049528584,1.6002000000000003
0,66f6e3a582de0614bd19b481,1,2.2832,1.1232,puertorican,interrogative-total-yn,Manuela vende el carro,no,13 or older,"no, only English or Spanish",50,1082.652,47.5,-3,1,puertoricaninterrogative-total-ynManuela vende el carro,-0.4476240569545174,0.6501920049528584,2.1195
0,66f6e3a582de0614bd19b481,1,5.2663,3.9063,cuban,interrogative-total-yn,Mi novio viene del lago,no,13 or older,"no, only English or Spanish",50,1082.652,47.5,-3,1,cubaninterrogative-total-ynMi novio viene del lago,-0.4476240569545174,0.6501920049528584,4.9026
0,66f6e3a582de0614bd19b481,1,1.9501,0.9100999999999999,puertorican,interrogative-total-yn,Ana lleva el abrigo,no,13 or older,"no, only English or Spanish",50,1082.652,47.5,-3,1,puertoricaninterrogative-total-ynAna lleva el abrigo,-0.4476240569545174,0.6501920049528584,1.9063999999999999
0,66f6e3a582de0614bd19b481,1,4.8021,3.3621000000000003,cuban,interrogative-total-yn,Mariano habla del tiempo,no,13 or older,"no, only English or Spanish",50,1082.652,47.5,-3,1,cubaninterrogative-total-ynMariano habla del tiempo,-0.4476240569545174,0.6501920049528584,4.3584000000000005
0,66f6e3a582de0614bd19b481,1,2.1353,1.1353,puertorican,interrogative-total-yn,Maria bebe el vino,no,13 or older,"no, only English or Spanish",50,1082.652,47.5,-3,1,puertoricaninterrogative-total-ynMaria bebe el vino,-0.4476240569545174,0.6501920049528584,2.1315999999999997
0,66f6e3a582de0614bd19b481,1,2.4859,1.4959,puertorican,interrogative-total-yn,David leia el libro,no,13 or older,"no, only English or Spanish",50,1082.652,47.5,-3,1,puertoricaninterrogative-total-ynDavid leia el libro,-0.4476240569545174,0.6501920049528584,2.4922
0,66f6e3a582de0614bd19b481,1,2.2317,1.0117,puertorican,interrogative-total-yn,El hombre mira la luna,no,13 or older,"no, only English or Spanish",50,1082.652,47.5,-3,1,puertoricaninterrogative-total-ynEl hombre mira la luna,-0.4476240569545174,0.6501920049528584,2.008
0,6711e09a6906af2fa5b782bd,1,1.8684,0.6484000000000001,puertorican,interrogative-total-yn,El hombre mira la luna,no,13 or older,"yes, I am fluent in another language",40,1927.7844,68.33333333333333,22,1,puertoricaninterrogative-total-ynEl hombre mira la luna,2.6057460450544694,-0.16458494360962111,1.6447
0,6712acd49ca5448a6e983e6c,1,1.3824,0.3924000000000001,puertorican,interrogative-total-yn,David leia el libro,no,13 or older,"no, only English or Spanish",28,645.3638,49.16666666666667,-1,1,puertoricaninterrogative-total-ynDavid leia el libro,-0.2033544487937985,-1.1423172818845966,1.3887000000000003
0,6712acd49ca5448a6e983e6c,1,1.6171,0.6171,puertorican,interrogative-total-yn,Maria bebe el vino,no,13 or older,"no, only English or Spanish",28,645.3638,49.16666666666667,-1,1,puertoricaninterrogative-total-ynMaria bebe el vino,-0.2033544487937985,-1.1423172818845966,1.6134000000000002
0,6712acd49ca5448a6e983e6c,1,1.8348,0.6948000000000001,puertorican,interrogative-total-yn,Daniel iba a Bolivia,no,13 or older,"no, only English or Spanish",28,645.3638,49.16666666666667,-1,1,puertoricaninterrogative-total-ynDaniel iba a Bolivia,-0.2033544487937985,-1.1423172818845966,1.6911000000000003
0,6712acd49ca5448a6e983e6c,1,3.279,2.1689999999999996,cuban,interrogative-total-yn,El hombre mira la luna,no,13 or older,"no, only English or Spanish",28,645.3638,49.16666666666667,-1,1,cubaninterrogative-total-ynEl hombre mira la luna,-0.2033544487937985,-1.1423172818845966,3.1652999999999993
0,6712acd49ca5448a6e983e6c,1,1.8831,0.8230999999999999,cuban,interrogative-total-yn,El nino oye el rio,no,13 or older,"no, only English or Spanish",28,645.3638,49.16666666666667,-1,1,cubaninterrogative-total-ynEl nino oye el rio,-0.2033544487937985,-1.1423172818845966,1.8194000000000001
0,6712acd49ca5448a6e983e6c,1,1.7577,0.4477,puertorican,interrogative-total-yn,La maestra vive en Paris,no,13 or older,"no, only English or Spanish",28,645.3638,49.16666666666667,-1,1,puertoricaninterrogative-total-ynLa maestra vive en Paris,-0.2033544487937985,-1.1423172818845966,1.4440000000000002
0,6712acd49ca5448a6e983e6c,1,1.7053,0.48530000000000006,puertorican,interrogative-total-yn,El hombre mira la luna,no,13 or older,"no, only English or Spanish",28,645.3638,49.16666666666667,-1,1,puertoricaninterrogative-total-ynEl hombre mira la luna,-0.2033544487937985,-1.1423172818845966,1.4816
0,6712acd49ca5448a6e983e6c,1,1.5309,0.31089999999999995,cuban,interrogative-total-yn,Mi tia odia la lluvia,no,13 or older,"no, only English or Spanish",28,645.3638,49.16666666666667,-1,1,cubaninterrogative-total-ynMi tia odia la lluvia,-0.2033544487937985,-1.1423172818845966,1.3072000000000001
0,6712acd49ca5448a6e983e6c,1,1.3844,0.22440000000000015,puertorican,interrogative-total-yn,Manuela vende el carro,no,13 or older,"no, only English or Spanish",28,645.3638,49.16666666666667,-1,1,puertoricaninterrogative-total-ynManuela vende el carro,-0.2033544487937985,-1.1423172818845966,1.2207000000000001
0,6712acd49ca5448a6e983e6c,1,1.3556,0.1956,puertorican,interrogative-total-yn,La nina lava el plato,no,13 or older,"no, only English or Spanish",28,645.3638,49.16666666666667,-1,1,puertoricaninterrogative-total-ynLa nina lava el plato,-0.2033544487937985,-1.1423172818845966,1.1919000000000002
0,6718fc8e87940911f7093cfd,1,4.8354,3.6754,puertorican,interrogative-total-yn,Manuela vende el carro,no,13 or older,"no, only English or Spanish",37,836.0065,37.5,-15,1,puertoricaninterrogative-total-ynManuela vende el carro,-1.913241705918831,-0.40901802817836497,4.6716999999999995
0,6718fc8e87940911f7093cfd,1,1.6416,0.6516,puertorican,interrogative-total-yn,David leia el libro,no,13 or older,"no, only English or Spanish",37,836.0065,37.5,-15,1,puertoricaninterrogative-total-ynDavid leia el libro,-1.913241705918831,-0.40901802817836497,1.6479000000000001
0,6718fc8e87940911f7093cfd,1,1.9079,0.7779,puertorican,interrogative-total-yn,El nino oye el rio,no,13 or older,"no, only English or Spanish",37,836.0065,37.5,-15,1,puertoricaninterrogative-total-ynEl nino oye el rio,-1.913241705918831,-0.40901802817836497,1.7742000000000002
0,6718fc8e87940911f7093cfd,1,1.574,0.534,puertorican,interrogative-total-yn,Ana lleva el abrigo,no,13 or older,"no, only English or Spanish",37,836.0065,37.5,-15,1,puertoricaninterrogative-total-ynAna lleva el abrigo,-1.913241705918831,-0.40901802817836497,1.5303000000000002
0,671ad1c838354923130def37,1,1.6406,0.6506000000000001,puertorican,interrogative-total-yn,David leia el libro,no,13 or older,"no, only English or Spanish",46,815.8522,42.5,-9,1,puertoricaninterrogative-total-ynDavid leia el libro,-1.180432881436674,0.3242812255278666,1.6469000000000003
0,672e1c2422a33b09d7be4701,1,2.4669,1.3369,puertorican,interrogative-total-yn,El nino oye el rio,no,13 or older,"no, only English or Spanish",49,727.7548,57.5,9,1,puertoricaninterrogative-total-ynEl nino oye el rio,1.0179935920097962,0.5687143100966104,2.3331999999999997
0,672e1c2422a33b09d7be4701,1,1.7548,0.5347999999999999,puertorican,interrogative-total-yn,El hombre mira la luna,no,13 or older,"no, only English or Spanish",49,727.7548,57.5,9,1,puertoricaninterrogative-total-ynEl hombre mira la luna,1.0179935920097962,0.5687143100966104,1.5311000000000001
0,672e1c2422a33b09d7be4701,1,2.0363,1.0363000000000002,puertorican,interrogative-total-yn,Maria bebe el vino,no,13 or older,"no, only English or Spanish",49,727.7548,57.5,9,1,puertoricaninterrogative-total-ynMaria bebe el vino,1.0179935920097962,0.5687143100966104,2.0326
0,6732736f57f1a61ec4a6db24,1,1.4861,0.32610000000000006,puertorican,interrogative-total-yn,Manuela vende el carro,no,13 or older,"no, only English or Spanish",44,637.4689,49.16666666666667,-1,1,puertoricaninterrogative-total-ynManuela vende el carro,-0.2033544487937985,0.1613258358153707,1.3224000000000002
0,6732736f57f1a61ec4a6db24,1,1.4045,0.1845000000000001,puertorican,interrogative-total-yn,El hombre mira la luna,no,13 or older,"no, only English or Spanish",44,637.4689,49.16666666666667,-1,1,puertoricaninterrogative-total-ynEl hombre mira la luna,-0.2033544487937985,0.1613258358153707,1.1808000000000003
0,6732736f57f1a61ec4a6db24,1,1.3695,0.36949999999999994,puertorican,interrogative-total-yn,Maria bebe el vino,no,13 or older,"no, only English or Spanish",44,637.4689,49.16666666666667,-1,1,puertoricaninterrogative-total-ynMaria bebe el vino,-0.2033544487937985,0.1613258358153707,1.3658
0,6732736f57f1a61ec4a6db24,1,1.7935,0.6835,cuban,interrogative-total-yn,El hombre mira la luna,no,13 or older,"no, only English or Spanish",44,637.4689,49.16666666666667,-1,1,cubaninterrogative-total-ynEl hombre mira la luna,-0.2033544487937985,0.1613258358153707,1.6798
0,6732736f57f1a61ec4a6db24,1,1.9002,0.6301999999999999,cuban,interrogative-total-yn,Mi madre come la fruta,no,13 or older,"no, only English or Spanish",44,637.4689,49.16666666666667,-1,1,cubaninterrogative-total-ynMi madre come la fruta,-0.2033544487937985,0.1613258358153707,1.6264999999999998
0,6732736f57f1a61ec4a6db24,1,1.6369,0.5069000000000001,puertorican,interrogative-total-yn,El nino oye el rio,no,13 or older,"no, only English or Spanish",44,637.4689,49.16666666666667,-1,1,puertoricaninterrogative-total-ynEl nino oye el rio,-0.2033544487937985,0.1613258358153707,1.5032000000000003
0,6732736f57f1a61ec4a6db24,1,1.534,0.20399999999999996,cuban,interrogative-total-yn,Maria bebe el vino,no,13 or older,"no, only English or Spanish",44,637.4689,49.16666666666667,-1,1,cubaninterrogative-total-ynMaria bebe el vino,-0.2033544487937985,0.1613258358153707,1.2003000000000001
0,6732736f57f1a61ec4a6db24,1,1.9172,0.5571999999999999,cuban,interrogative-total-yn,Mi novio viene del lago,no,13 or older,"no, only English or Spanish",44,637.4689,49.16666666666667,-1,1,cubaninterrogative-total-ynMi novio viene del lago,-0.2033544487937985,0.1613258358153707,1.5534999999999999
0,6732736f57f1a61ec4a6db24,1,1.6794,0.5194000000000001,puertorican,interrogative-total-yn,La nina lava el plato,no,13 or older,"no, only English or Spanish",44,637.4689,49.16666666666667,-1,1,puertoricaninterrogative-total-ynLa nina lava el plato,-0.2033544487937985,0.1613258358153707,1.5157
0,6732736f57f1a61ec4a6db24,1,1.2848,0.2447999999999999,puertorican,interrogative-total-yn,Ana lleva el abrigo,no,13 or older,"no, only English or Spanish",44,637.4689,49.16666666666667,-1,1,puertoricaninterrogative-total-ynAna lleva el abrigo,-0.2033544487937985,0.1613258358153707,1.2411
0,6732736f57f1a61ec4a6db24,1,1.6839,0.4639,cuban,interrogative-total-yn,Manuela vende el carro,no,13 or older,"no, only English or Spanish",44,637.4689,49.16666666666667,-1,1,cubaninterrogative-total-ynManuela vende el carro,-0.2033544487937985,0.1613258358153707,1.4602000000000002
0,6732736f57f1a61ec4a6db24,1,1.3665,0.37650000000000006,puertorican,interrogative-total-yn,David leia el libro,no,13 or older,"no, only English or Spanish",44,637.4689,49.16666666666667,-1,1,puertoricaninterrogative-total-ynDavid leia el libro,-0.2033544487937985,0.1613258358153707,1.3728
0,67364113bdafe2840fa05b69,1,2.7148,1.4647999999999999,cuban,interrogative-total-yn,Marta abre el regalo,no,13 or older,"no, only English or Spanish",35,837.1964,48.33333333333333,-2,1,cubaninterrogative-total-ynMarta abre el regalo,-0.325489252874158,-0.5719734178908609,2.4610999999999996
0,67364113bdafe2840fa05b69,1,1.944,0.6339999999999999,cuban,interrogative-total-yn,Daniel iba a Bolivia,no,13 or older,"no, only English or Spanish",35,837.1964,48.33333333333333,-2,1,cubaninterrogative-total-ynDaniel iba a Bolivia,-0.325489252874158,-0.5719734178908609,1.6302999999999999
0,67364113bdafe2840fa05b69,1,2.2591,1.1291000000000002,cuban,interrogative-total-yn,Ana lleva el abrigo,no,13 or older,"no, only English or Spanish",35,837.1964,48.33333333333333,-2,1,cubaninterrogative-total-ynAna lleva el abrigo,-0.325489252874158,-0.5719734178908609,2.1254
0,67364113bdafe2840fa05b69,1,2.3345,1.1144999999999998,puertorican,interrogative-total-yn,El hombre mira la luna,no,13 or older,"no, only English or Spanish",35,837.1964,48.33333333333333,-2,1,puertoricaninterrogative-total-ynEl hombre mira la luna,-0.325489252874158,-0.5719734178908609,2.1108
0,67364113bdafe2840fa05b69,1,2.1245,1.1344999999999998,puertorican,interrogative-total-yn,David leia el libro,no,13 or older,"no, only English or Spanish",35,837.1964,48.33333333333333,-2,1,puertoricaninterrogative-total-ynDavid leia el libro,-0.325489252874158,-0.5719734178908609,2.1308
0,67364113bdafe2840fa05b69,1,2.2441,0.8840999999999999,cuban,interrogative-total-yn,Mi novio viene del lago,no,13 or older,"no, only English or Spanish",35,837.1964,48.33333333333333,-2,1,cubaninterrogative-total-ynMi novio viene del lago,-0.325489252874158,-0.5719734178908609,1.8804
0,6740e1e09ca406ab781318cb,1,2.735,1.575,puertorican,interrogative-total-yn,La nina lava el plato,no,13 or older,"no, only English or Spanish",18,1048.6902,51.66666666666667,2,1,puertoricaninterrogative-total-ynLa nina lava el plato,0.16304996344727987,-1.957094230447076,2.5713
0,6740e1e09ca406ab781318cb,1,3.078,1.638,cuban,interrogative-total-yn,Mariano habla del tiempo,no,13 or older,"no, only English or Spanish",18,1048.6902,51.66666666666667,2,1,cubaninterrogative-total-ynMariano habla del tiempo,0.16304996344727987,-1.957094230447076,2.6342999999999996
0,6740e1e09ca406ab781318cb,1,2.0613,0.8413000000000002,cuban,interrogative-total-yn,Mi tia odia la lluvia,no,13 or older,"no, only English or Spanish",18,1048.6902,51.66666666666667,2,1,cubaninterrogative-total-ynMi tia odia la lluvia,0.16304996344727987,-1.957094230447076,1.8376000000000003
0,6740e1e09ca406ab781318cb,1,2.609,1.2489999999999999,cuban,interrogative-total-yn,Mi novio viene del lago,no,13 or older,"no, only English or Spanish",18,1048.6902,51.66666666666667,2,1,cubaninterrogative-total-ynMi novio viene del lago,0.16304996344727987,-1.957094230447076,2.2453
0,6740e1e09ca406ab781318cb,1,1.92,0.9199999999999999,puertorican,interrogative-total-yn,Maria bebe el vino,no,13 or older,"no, only English or Spanish",18,1048.6902,51.66666666666667,2,1,puertoricaninterrogative-total-ynMaria bebe el vino,0.16304996344727987,-1.957094230447076,1.9163
0,6740e1e09ca406ab781318cb,1,2.702,1.572,cuban,interrogative-total-yn,Ana lleva el abrigo,no,13 or older,"no, only English or Spanish",18,1048.6902,51.66666666666667,2,1,cubaninterrogative-total-ynAna lleva el abrigo,0.16304996344727987,-1.957094230447076,2.5683
0,6740e1e09ca406ab781318cb,1,2.1999,0.9299,cuban,interrogative-total-yn,Mi madre come la fruta,no,13 or older,"no, only English or Spanish",18,1048.6902,51.66666666666667,2,1,cubaninterrogative-total-ynMi madre come la fruta,0.16304996344727987,-1.957094230447076,1.9262
0,67435174b76a747138e8a47a,1,1.9113,0.6613,cuban,interrogative-total-yn,Marta abre el regalo,no,13 or older,"no, only English or Spanish",38,582.9195,49.166666666666664,-1,1,cubaninterrogative-total-ynMarta abre el regalo,-0.2033544487937985,-0.327540333322117,1.6576000000000002
0,67435174b76a747138e8a47a,1,1.3997,0.40969999999999995,puertorican,interrogative-total-yn,David leia el libro,no,13 or older,"no, only English or Spanish",38,582.9195,49.166666666666664,-1,1,puertoricaninterrogative-total-ynDavid leia el libro,-0.2033544487937985,-0.327540333322117,1.406
0,67435174b76a747138e8a47a,1,1.9885,0.9284999999999999,cuban,interrogative-total-yn,El nino oye el rio,no,13 or older,"no, only English or Spanish",38,582.9195,49.166666666666664,-1,1,cubaninterrogative-total-ynEl nino oye el rio,-0.2033544487937985,-0.327540333322117,1.9248
0,67435174b76a747138e8a47a,1,1.3667,0.09670000000000001,cuban,interrogative-total-yn,Mi madre come la fruta,no,13 or older,"no, only English or Spanish",38,582.9195,49.166666666666664,-1,1,cubaninterrogative-total-ynMi madre come la fruta,-0.2033544487937985,-0.327540333322117,1.0930000000000002
0,67435174b76a747138e8a47a,1,1.4254,0.2954000000000001,cuban,interrogative-total-yn,Ana lleva el abrigo,no,13 or older,"no, only English or Spanish",38,582.9195,49.166666666666664,-1,1,cubaninterrogative-total-ynAna lleva el abrigo,-0.2033544487937985,-0.327540333322117,1.2917000000000003
0,67435174b76a747138e8a47a,1,2.0177,0.8577000000000001,puertorican,interrogative-total-yn,La nina lava el plato,no,13 or older,"no, only English or Spanish",38,582.9195,49.166666666666664,-1,1,puertoricaninterrogative-total-ynLa nina lava el plato,-0.2033544487937985,-0.327540333322117,1.8540000000000003
0,67435174b76a747138e8a47a,1,1.6345,0.6345000000000001,puertorican,interrogative-total-yn,Maria bebe el vino,no,13 or older,"no, only English or Spanish",38,582.9195,49.166666666666664,-1,1,puertoricaninterrogative-total-ynMaria bebe el vino,-0.2033544487937985,-0.327540333322117,1.6308
